age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week
53,State_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,70
56,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
18,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,15
50,Private,Some_college,10,Divorced,Tech_support,Not_in_family,White,Female,36
26,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,Black,Male,20
36,Private,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,40
37,Private,11th,7,Divorced,Handlers_cleaners,Not_in_family,White,Female,40
32,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,40
38,Self_emp_not_inc,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,60
62,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,84
46,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
41,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,41
37,Private,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,15
38,Private,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
35,Private,12th,8,Never_married,Sales,Not_in_family,Black,Female,40
34,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,Amer_Indian_Eskimo,Female,40
50,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,40
28,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,32
67,Local_gov,Bachelors,13,Divorced,Adm_clerical,Unmarried,Black,Female,35
34,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,30
19,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,25
23,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,30
50,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,45
45,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
17,Private,12th,8,Never_married,Other_service,Own_child,White,Male,16
25,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,48
21,Private,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Female,40
50,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
17,Private,10th,6,Never_married,Sales,Own_child,White,Female,20
63,Private,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,40
31,Local_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,43
45,Private,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,40
25,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,40
20,Private,12th,8,Never_married,Farming_fishing,Own_child,White,Male,40
42,Private,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
56,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40
47,Private,HS_grad,9,Never_married,Farming_fishing,Unmarried,White,Female,46
69,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,32
42,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,55
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Other_relative,Other,Female,60
56,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,50
33,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,50
61,Federal_gov,Masters,14,Widowed,Prof_specialty,Unmarried,White,Female,40
38,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,35
39,Private,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,50
35,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
27,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,44
40,Self_emp_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,40
59,State_gov,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
42,Federal_gov,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,30
59,Private,Some_college,10,Separated,Adm_clerical,Unmarried,White,Male,40
54,Self_emp_inc,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,60
38,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
53,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,30
20,Private,Some_college,10,Never_married,Exec_managerial,Own_child,White,Female,30
54,Federal_gov,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
41,Self_emp_not_inc,Masters,14,Never_married,Exec_managerial,Not_in_family,Asian_Pac_Islander,Male,45
33,Local_gov,HS_grad,9,Divorced,Tech_support,Not_in_family,White,Female,55
35,Private,HS_grad,9,Widowed,Exec_managerial,Unmarried,White,Female,30
22,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,50
45,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,70
29,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,40
56,Self_emp_not_inc,Masters,14,Divorced,Sales,Unmarried,White,Female,60
23,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,25
30,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,35
17,Private,11th,7,Never_married,Priv_house_serv,Own_child,White,Female,25
35,Local_gov,Some_college,10,Separated,Adm_clerical,Unmarried,Amer_Indian_Eskimo,Female,40
25,Private,1st_4th,2,Never_married,Priv_house_serv,Not_in_family,White,Female,40
42,State_gov,Assoc_voc,11,Married_civ_spouse,Protective_serv,Husband,White,Male,40
42,Private,HS_grad,9,Never_married,Other_service,Other_relative,Black,Male,40
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,30
32,Private,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Female,45
44,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,40
53,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,36
47,Self_emp_not_inc,Bachelors,13,Widowed,Exec_managerial,Unmarried,Asian_Pac_Islander,Female,60
24,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,40
30,State_gov,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,Black,Female,40
42,Private,HS_grad,9,Separated,Sales,Unmarried,White,Female,45
19,Private,HS_grad,9,Never_married,Other_service,Own_child,Black,Female,40
37,Self_emp_not_inc,11th,7,Never_married,Farming_fishing,Own_child,White,Male,37
26,Self_emp_not_inc,10th,6,Married_civ_spouse,Farming_fishing,Husband,White,Male,99
25,Local_gov,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,16
52,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40
50,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
32,Private,HS_grad,9,Married_spouse_absent,Handlers_cleaners,Other_relative,White,Male,40
37,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
42,Local_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,35
47,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
47,Private,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
28,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,40
27,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,Asian_Pac_Islander,Female,40
61,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,40
47,Private,5th_6th,3,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
30,Private,Assoc_acdm,12,Never_married,Machine_op_inspct,Unmarried,Black,Female,40
54,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,40
56,Local_gov,Prof_school,15,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,40
69,Private,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,24
30,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
36,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40
42,Self_emp_not_inc,11th,7,Married_civ_spouse,Farming_fishing,Husband,White,Male,60
45,Federal_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
39,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,20
26,Private,11th,7,Divorced,Adm_clerical,Own_child,White,Female,40
28,Local_gov,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,Black,Male,42
31,Private,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,40
32,Private,5th_6th,3,Separated,Farming_fishing,Other_relative,White,Male,60
51,Private,HS_grad,9,Never_married,Exec_managerial,Other_relative,White,Female,40
29,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,60
38,Local_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,60
64,Private,Some_college,10,Widowed,Exec_managerial,Not_in_family,White,Female,10
26,State_gov,Some_college,10,Never_married,Protective_serv,Own_child,White,Male,40
68,Private,5th_6th,3,Married_spouse_absent,Sales,Not_in_family,White,Male,22
32,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,48
29,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,40
21,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,40
26,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,40
52,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
31,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,55
29,Local_gov,HS_grad,9,Never_married,Protective_serv,Unmarried,White,Male,45
19,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,27
51,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,40
45,Private,9th,5,Separated,Other_service,Unmarried,Other,Female,40
20,Private,HS_grad,9,Married_civ_spouse,Sales,Own_child,Black,Male,32
40,Private,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,48
52,Local_gov,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,40
46,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,24
24,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
20,Private,9th,5,Never_married,Transport_moving,Not_in_family,White,Male,50
38,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
44,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,45
24,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,40
32,State_gov,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,75
49,Private,7th_8th,4,Never_married,Other_service,Other_relative,White,Male,35
36,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,40
31,Private,HS_grad,9,Separated,Adm_clerical,Not_in_family,White,Male,45
46,Private,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,40
46,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,70
29,Private,HS_grad,9,Married_spouse_absent,Other_service,Not_in_family,Other,Female,40
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
28,Self_emp_not_inc,Bachelors,13,Never_married,Protective_serv,Own_child,White,Male,40
48,Private,HS_grad,9,Widowed,Adm_clerical,Unmarried,White,Female,40
52,Private,11th,7,Divorced,Machine_op_inspct,Not_in_family,Black,Female,20
19,Private,HS_grad,9,Never_married,Farming_fishing,Other_relative,White,Male,35
31,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
46,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,44
51,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,60
50,Private,Masters,14,Married_civ_spouse,Craft_repair,Husband,White,Male,45
38,Private,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,84
40,Local_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,35
58,Private,Some_college,10,Divorced,Machine_op_inspct,Not_in_family,Other,Male,40
36,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
26,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,Black,Female,35
49,Private,10th,6,Divorced,Other_service,Not_in_family,White,Male,48
39,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,38
46,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,45
26,Private,HS_grad,9,Separated,Sales,Unmarried,Black,Female,37
40,Federal_gov,Masters,14,Never_married,Tech_support,Not_in_family,White,Female,40
53,State_gov,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
60,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
28,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,40
31,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,55
45,Private,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,50
34,Private,HS_grad,9,Divorced,Prof_specialty,Unmarried,White,Male,40
27,State_gov,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Male,40
40,Private,Some_college,10,Divorced,Transport_moving,Not_in_family,Black,Female,40
68,Private,HS_grad,9,Widowed,Machine_op_inspct,Not_in_family,White,Female,32
51,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50
55,Private,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,20
43,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
23,State_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,27
48,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,40
42,Self_emp_inc,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,Amer_Indian_Eskimo,Male,30
51,Self_emp_inc,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,40
32,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,55
34,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,45
31,Local_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,70
17,Private,10th,6,Never_married,Other_service,Own_child,White,Male,8
37,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
26,Private,12th,8,Married_civ_spouse,Priv_house_serv,Wife,Other,Female,40
17,Private,11th,7,Never_married,Sales,Own_child,White,Female,15
34,Private,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,Asian_Pac_Islander,Male,40
46,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,40
41,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
59,Private,10th,6,Married_spouse_absent,Protective_serv,Not_in_family,Asian_Pac_Islander,Male,40
50,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
46,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,40
45,Private,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Male,40
27,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Female,40
31,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
32,Private,HS_grad,9,Divorced,Tech_support,Unmarried,White,Female,38
28,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50
32,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
36,Private,Assoc_acdm,12,Never_married,Exec_managerial,Unmarried,White,Male,50
39,Self_emp_inc,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
23,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
44,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
37,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,40
36,Private,7th_8th,4,Married_spouse_absent,Machine_op_inspct,Unmarried,White,Female,40
45,Private,11th,7,Married_spouse_absent,Machine_op_inspct,Unmarried,Asian_Pac_Islander,Female,40
43,Federal_gov,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,40
49,Private,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Female,55
37,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
26,Private,HS_grad,9,Never_married,Transport_moving,Own_child,Black,Male,40
34,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,55
51,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,60
24,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,40
67,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,40
40,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,45
32,Private,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,40
21,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,16
39,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Other_service,Wife,White,Female,15
33,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,40
48,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,60
21,Private,Some_college,10,Never_married,Prof_specialty,Own_child,White,Female,30
68,Self_emp_inc,Assoc_voc,11,Widowed,Sales,Not_in_family,White,Female,50
24,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,Black,Male,40
24,Private,11th,7,Never_married,Farming_fishing,Unmarried,White,Male,40
23,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,45
40,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,63
48,Private,Bachelors,13,Married_spouse_absent,Exec_managerial,Not_in_family,White,Female,50
42,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,60
45,Federal_gov,Bachelors,13,Never_married,Protective_serv,Not_in_family,Black,Female,40
31,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,50
53,Private,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
25,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,Black,Female,55
32,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,Black,Male,50
41,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,35
57,Local_gov,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,40
25,Private,10th,6,Never_married,Farming_fishing,Unmarried,Amer_Indian_Eskimo,Male,40
40,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
17,Private,11th,7,Never_married,Sales,Own_child,White,Female,13
17,Private,9th,5,Never_married,Craft_repair,Own_child,White,Male,40
82,Self_emp_inc,Some_college,10,Widowed,Sales,Not_in_family,White,Male,20
40,Private,Assoc_acdm,12,Divorced,Prof_specialty,Unmarried,White,Female,32
26,Private,Some_college,10,Never_married,Sales,Not_in_family,Black,Male,35
37,Private,Some_college,10,Divorced,Transport_moving,Not_in_family,White,Male,40
25,Private,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,40
65,Private,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,22
39,Private,Bachelors,13,Divorced,Sales,Not_in_family,Asian_Pac_Islander,Male,40
36,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
37,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,45
23,Private,HS_grad,9,Never_married,Sales,Own_child,White,Male,40
34,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
63,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,20
59,Private,HS_grad,9,Widowed,Other_service,Not_in_family,White,Female,35
49,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40
17,Private,11th,7,Never_married,Sales,Own_child,White,Female,9
28,Private,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,30
45,Federal_gov,Bachelors,13,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
40,Self_emp_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,60
45,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
20,Private,9th,5,Never_married,Machine_op_inspct,Own_child,White,Male,40
59,Local_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,22
41,Private,HS_grad,9,Divorced,Transport_moving,Unmarried,White,Male,40
49,Local_gov,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Male,48
37,Private,Assoc_voc,11,Divorced,Sales,Not_in_family,White,Male,45
31,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,45
21,Private,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,40
27,Private,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Female,15
51,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,40
46,Private,1st_4th,2,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
48,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,60
39,Local_gov,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,40
50,Private,Assoc_acdm,12,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,45
41,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
21,Private,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Female,25
54,Self_emp_inc,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,50
40,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
44,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,41
50,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
42,Private,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,45
34,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
46,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
35,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
38,Private,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
37,Private,Prof_school,15,Divorced,Prof_specialty,Not_in_family,White,Male,36
30,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
22,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,40
21,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,40
40,Private,Preschool,1,Married_spouse_absent,Adm_clerical,Own_child,White,Male,40
56,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,55
48,Private,9th,5,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
21,Private,Assoc_voc,11,Never_married,Other_service,Own_child,White,Female,36
52,Private,11th,7,Widowed,Craft_repair,Not_in_family,White,Male,40
60,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
45,Private,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
30,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,45
31,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40
36,Private,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,35
42,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,60
28,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,35
62,Private,Prof_school,15,Married_civ_spouse,Craft_repair,Husband,White,Male,45
45,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
47,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,38
43,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,40
24,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,35
44,Private,HS_grad,9,Separated,Other_service,Unmarried,White,Female,39
25,Private,HS_grad,9,Never_married,Exec_managerial,Own_child,White,Male,25
21,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,40
29,Private,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Husband,White,Male,43
21,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,40
41,Self_emp_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
55,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,99
42,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
63,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,35
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,24
45,Private,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,35
21,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,40
34,Private,Masters,14,Married_civ_spouse,Prof_specialty,Wife,Asian_Pac_Islander,Female,40
53,Private,12th,8,Never_married,Other_service,Not_in_family,Other,Female,35
45,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
47,Private,HS_grad,9,Divorced,Priv_house_serv,Not_in_family,White,Female,4
41,Private,11th,7,Divorced,Exec_managerial,Unmarried,White,Female,36
35,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,30
43,Self_emp_inc,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
53,Local_gov,1st_4th,2,Married_civ_spouse,Other_service,Husband,White,Male,32
34,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,45
46,Federal_gov,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
59,Private,Assoc_acdm,12,Widowed,Exec_managerial,Not_in_family,White,Female,40
53,Private,Bachelors,13,Divorced,Exec_managerial,Unmarried,Asian_Pac_Islander,Male,50
33,Private,7th_8th,4,Separated,Handlers_cleaners,Not_in_family,Black,Male,35
45,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
48,Self_emp_inc,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,40
42,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,40
55,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,72
46,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
17,Private,11th,7,Never_married,Sales,Own_child,White,Female,16
23,Private,Some_college,10,Never_married,Handlers_cleaners,Unmarried,Amer_Indian_Eskimo,Female,35
21,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,60
53,Federal_gov,HS_grad,9,Divorced,Craft_repair,Not_in_family,Black,Male,40
61,Self_emp_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,20
58,State_gov,HS_grad,9,Divorced,Other_service,Own_child,Black,Male,40
36,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50
45,Local_gov,Some_college,10,Divorced,Adm_clerical,Unmarried,Black,Female,38
39,Private,Bachelors,13,Married_civ_spouse,Craft_repair,Wife,White,Female,30
