education,education_num,occupation,hours_per_week,label
Assoc_voc,11,Farming_fishing,99,0
Assoc_acdm,12,Prof_specialty,36,0
Some_college,10,Sales,50,0
Prof_school,15,Prof_specialty,45,1
Some_college,10,Transport_moving,60,0
HS_grad,9,Other_service,40,0
Some_college,10,Tech_support,40,0
Bachelors,13,Sales,50,1
Bachelors,13,Exec_managerial,40,0
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Sales,40,1
HS_grad,9,Handlers_cleaners,40,0
11th,7,Sales,40,0
Assoc_voc,11,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Exec_managerial,40,0
5th_6th,3,Other_service,40,0
Doctorate,16,Prof_specialty,60,1
Some_college,10,Sales,38,1
Masters,14,Prof_specialty,55,0
9th,5,Craft_repair,60,0
Some_college,10,Transport_moving,35,0
HS_grad,9,Craft_repair,15,0
7th_8th,4,Exec_managerial,40,1
Bachelors,13,Sales,55,0
HS_grad,9,Craft_repair,50,1
Assoc_acdm,12,Craft_repair,38,0
5th_6th,3,Machine_op_inspct,40,0
HS_grad,9,Sales,55,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Other_service,12,0
HS_grad,9,Craft_repair,50,0
HS_grad,9,Adm_clerical,40,1
Bachelors,13,Other_service,20,0
Some_college,10,Other_service,32,0
Some_college,10,Adm_clerical,30,0
Some_college,10,Tech_support,40,1
Some_college,10,Sales,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Other_service,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,1
Bachelors,13,Prof_specialty,50,0
12th,8,Other_service,20,0
Doctorate,16,Prof_specialty,60,1
11th,7,Machine_op_inspct,40,0
9th,5,Transport_moving,40,0
Assoc_voc,11,Adm_clerical,40,0
Some_college,10,Tech_support,16,0
Bachelors,13,Tech_support,40,1
10th,6,Machine_op_inspct,40,0
Masters,14,Prof_specialty,40,0
HS_grad,9,Other_service,40,0
11th,7,Machine_op_inspct,40,0
Bachelors,13,Prof_specialty,38,0
Some_college,10,Farming_fishing,40,0
Masters,14,Prof_specialty,50,0
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Handlers_cleaners,60,0
Some_college,10,Other_service,20,0
Assoc_voc,11,Tech_support,40,1
HS_grad,9,Other_service,40,0
Prof_school,15,Prof_specialty,40,0
Some_college,10,Adm_clerical,40,0
10th,6,Other_service,60,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Sales,70,1
Some_college,10,Adm_clerical,15,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,50,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Transport_moving,70,0
HS_grad,9,Other_service,32,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Adm_clerical,35,0
HS_grad,9,Craft_repair,40,0
Masters,14,Machine_op_inspct,20,0
Some_college,10,Tech_support,40,1
Some_college,10,Exec_managerial,40,1
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Handlers_cleaners,37,0
Bachelors,13,Sales,45,1
Bachelors,13,Sales,20,0
12th,8,Transport_moving,40,0
Prof_school,15,Prof_specialty,40,1
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Sales,40,0
Some_college,10,Protective_serv,40,1
Some_college,10,Sales,40,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Prof_specialty,50,1
Bachelors,13,Exec_managerial,40,0
Some_college,10,Adm_clerical,40,0
Masters,14,Exec_managerial,40,1
Some_college,10,Sales,40,0
10th,6,Craft_repair,40,0
HS_grad,9,Farming_fishing,40,0
Bachelors,13,Farming_fishing,50,0
HS_grad,9,Craft_repair,45,0
Some_college,10,Exec_managerial,40,0
Some_college,10,Adm_clerical,36,0
Assoc_voc,11,Sales,40,1
Some_college,10,Protective_serv,40,1
Some_college,10,Sales,40,0
HS_grad,9,Exec_managerial,40,1
11th,7,Other_service,35,1
Assoc_acdm,12,Sales,50,1
HS_grad,9,Other_service,50,0
HS_grad,9,Tech_support,40,0
Assoc_voc,11,Prof_specialty,30,0
Some_college,10,Craft_repair,40,0
Assoc_acdm,12,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Other_service,45,0
Assoc_voc,11,Craft_repair,40,1
HS_grad,9,Sales,44,0
Bachelors,13,Adm_clerical,45,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Craft_repair,45,0
HS_grad,9,Craft_repair,60,0
Some_college,10,Exec_managerial,40,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Tech_support,20,0
Masters,14,Prof_specialty,35,0
HS_grad,9,Exec_managerial,45,0
HS_grad,9,Other_service,40,0
Some_college,10,Adm_clerical,45,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Exec_managerial,37,0
Bachelors,13,Sales,40,0
7th_8th,4,Machine_op_inspct,42,0
Some_college,10,Other_service,84,1
Some_college,10,Craft_repair,55,0
HS_grad,9,Machine_op_inspct,42,0
HS_grad,9,Transport_moving,60,0
HS_grad,9,Sales,40,0
Assoc_voc,11,Prof_specialty,45,0
5th_6th,3,Farming_fishing,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Sales,55,0
Bachelors,13,Exec_managerial,60,0
HS_grad,9,Machine_op_inspct,30,0
Some_college,10,Craft_repair,40,0
Masters,14,Adm_clerical,40,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Craft_repair,50,1
Bachelors,13,Sales,45,1
Assoc_voc,11,Adm_clerical,55,0
Assoc_voc,11,Exec_managerial,40,0
HS_grad,9,Farming_fishing,45,0
HS_grad,9,Craft_repair,50,0
12th,8,Farming_fishing,50,0
Bachelors,13,Sales,50,1
Doctorate,16,Prof_specialty,50,1
Some_college,10,Handlers_cleaners,40,0
Some_college,10,Machine_op_inspct,84,1
1st_4th,2,Priv_house_serv,40,0
Doctorate,16,Prof_specialty,40,0
HS_grad,9,Machine_op_inspct,40,0
9th,5,Other_service,30,0
Some_college,10,Craft_repair,45,0
Some_college,10,Exec_managerial,40,0
Bachelors,13,Exec_managerial,40,0
Some_college,10,Prof_specialty,50,1
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Other_service,50,0
Prof_school,15,Prof_specialty,40,1
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Sales,50,0
HS_grad,9,Adm_clerical,40,0
12th,8,Farming_fishing,40,0
Bachelors,13,Prof_specialty,20,0
9th,5,Handlers_cleaners,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,0
7th_8th,4,Other_service,30,0
HS_grad,9,Transport_moving,25,0
7th_8th,4,Farming_fishing,40,0
HS_grad,9,Craft_repair,30,0
Bachelors,13,Exec_managerial,60,1
Some_college,10,Exec_managerial,40,0
Masters,14,Exec_managerial,38,0
Some_college,10,Sales,42,1
10th,6,Sales,40,0
Assoc_voc,11,Craft_repair,40,0
12th,8,Transport_moving,35,0
Doctorate,16,Prof_specialty,32,1
Assoc_voc,11,Exec_managerial,40,0
Some_college,10,Sales,40,1
Assoc_voc,11,Tech_support,40,1
7th_8th,4,Other_service,33,0
Prof_school,15,Prof_specialty,40,1
HS_grad,9,Handlers_cleaners,45,0
Assoc_acdm,12,Adm_clerical,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Other_service,30,0
HS_grad,9,Other_service,24,0
Bachelors,13,Prof_specialty,40,1
Doctorate,16,Prof_specialty,50,1
HS_grad,9,Farming_fishing,65,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Handlers_cleaners,50,0
HS_grad,9,Craft_repair,45,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,38,0
Bachelors,13,Tech_support,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Sales,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Adm_clerical,50,1
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Adm_clerical,40,1
Some_college,10,Adm_clerical,40,1
Masters,14,Prof_specialty,6,0
HS_grad,9,Machine_op_inspct,40,1
11th,7,Other_service,30,0
Bachelors,13,Tech_support,35,0
Some_college,10,Adm_clerical,40,1
HS_grad,9,Sales,40,0
Bachelors,13,Prof_specialty,45,0
Preschool,1,Machine_op_inspct,40,0
HS_grad,9,Transport_moving,55,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Sales,35,1
7th_8th,4,Protective_serv,30,0
HS_grad,9,Adm_clerical,15,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Adm_clerical,40,0
Assoc_acdm,12,Adm_clerical,35,0
Some_college,10,Other_service,16,0
Some_college,10,Tech_support,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Other_service,60,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,0
Some_college,10,Craft_repair,4,0
Assoc_acdm,12,Sales,20,0
Some_college,10,Adm_clerical,40,0
Assoc_acdm,12,Tech_support,75,1
11th,7,Other_service,12,0
Bachelors,13,Prof_specialty,40,1
Assoc_voc,11,Sales,45,0
7th_8th,4,Craft_repair,40,0
HS_grad,9,Handlers_cleaners,40,0
Assoc_voc,11,Other_service,40,0
Some_college,10,Exec_managerial,52,0
HS_grad,9,Other_service,35,0
HS_grad,9,Adm_clerical,38,0
Some_college,10,Adm_clerical,40,1
Masters,14,Exec_managerial,40,0
HS_grad,9,Other_service,32,0
Some_college,10,Other_service,50,0
HS_grad,9,Adm_clerical,38,0
9th,5,Transport_moving,40,0
Some_college,10,Adm_clerical,40,0
Masters,14,Prof_specialty,32,1
HS_grad,9,Prof_specialty,45,0
Bachelors,13,Farming_fishing,40,0
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Other_service,50,1
Some_college,10,Sales,33,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,40,0
Masters,14,Prof_specialty,70,1
Bachelors,13,Other_service,36,0
Some_college,10,Machine_op_inspct,70,0
Some_college,10,Sales,40,1
HS_grad,9,Other_service,36,0
Bachelors,13,Exec_managerial,60,0
HS_grad,9,Exec_managerial,40,0
Masters,14,Adm_clerical,40,1
HS_grad,9,Farming_fishing,70,1
Some_college,10,Exec_managerial,35,1
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Prof_specialty,52,0
Assoc_voc,11,Exec_managerial,40,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Exec_managerial,50,1
Some_college,10,Adm_clerical,40,0
Doctorate,16,Prof_specialty,40,1
Assoc_acdm,12,Prof_specialty,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Sales,37,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,45,1
Some_college,10,Craft_repair,45,0
HS_grad,9,Adm_clerical,40,0
Assoc_voc,11,Adm_clerical,44,0
Bachelors,13,Prof_specialty,40,0
Doctorate,16,Prof_specialty,36,1
HS_grad,9,Adm_clerical,20,0
HS_grad,9,Prof_specialty,40,0
Bachelors,13,Prof_specialty,60,1
Some_college,10,Adm_clerical,40,0
11th,7,Adm_clerical,20,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Farming_fishing,50,0
11th,7,Other_service,12,0
Masters,14,Exec_managerial,32,1
Bachelors,13,Exec_managerial,45,1
Some_college,10,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
Assoc_acdm,12,Exec_managerial,99,1
Some_college,10,Sales,40,0
HS_grad,9,Transport_moving,60,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,22,0
HS_grad,9,Machine_op_inspct,40,1
Assoc_acdm,12,Handlers_cleaners,48,0
HS_grad,9,Machine_op_inspct,48,0
Preschool,1,Craft_repair,40,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Farming_fishing,8,0
Some_college,10,Adm_clerical,40,0
Masters,14,Prof_specialty,40,0
Assoc_voc,11,Exec_managerial,40,0
Bachelors,13,Tech_support,40,0
Some_college,10,Exec_managerial,60,1
HS_grad,9,Sales,40,0
HS_grad,9,Craft_repair,50,0
Prof_school,15,Prof_specialty,16,0
7th_8th,4,Other_service,40,0
Assoc_voc,11,Adm_clerical,40,1
9th,5,Handlers_cleaners,37,0
HS_grad,9,Sales,50,0
Some_college,10,Exec_managerial,50,0
Some_college,10,Adm_clerical,40,1
HS_grad,9,Farming_fishing,65,0
Assoc_voc,11,Craft_repair,45,0
HS_grad,9,Craft_repair,48,1
Bachelors,13,Exec_managerial,40,0
Some_college,10,Other_service,20,0
Bachelors,13,Exec_managerial,45,0
HS_grad,9,Craft_repair,50,0
Prof_school,15,Sales,50,1
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Priv_house_serv,20,0
Some_college,10,Adm_clerical,45,0
12th,8,Craft_repair,10,0
HS_grad,9,Adm_clerical,40,1
Bachelors,13,Exec_managerial,99,0
Bachelors,13,Prof_specialty,40,1
11th,7,Sales,16,0
Prof_school,15,Prof_specialty,35,0
HS_grad,9,Exec_managerial,40,0
Masters,14,Prof_specialty,40,1
10th,6,Other_service,10,0
Bachelors,13,Prof_specialty,45,0
Some_college,10,Tech_support,40,1
Prof_school,15,Exec_managerial,60,1
Bachelors,13,Prof_specialty,50,0
Bachelors,13,Adm_clerical,40,0
Some_college,10,Exec_managerial,40,1
HS_grad,9,Adm_clerical,25,0
Assoc_acdm,12,Craft_repair,40,0
HS_grad,9,Prof_specialty,30,0
Masters,14,Exec_managerial,55,1
Some_college,10,Craft_repair,40,0
HS_grad,9,Handlers_cleaners,20,0
7th_8th,4,Craft_repair,40,0
HS_grad,9,Other_service,40,0
Some_college,10,Adm_clerical,20,0
Assoc_voc,11,Other_service,38,0
11th,7,Machine_op_inspct,4,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Transport_moving,40,0
Some_college,10,Transport_moving,20,0
Some_college,10,Other_service,15,0
10th,6,Exec_managerial,36,0
HS_grad,9,Transport_moving,46,0
7th_8th,4,Handlers_cleaners,40,0
Bachelors,13,Other_service,40,0
Some_college,10,Adm_clerical,55,0
11th,7,Craft_repair,45,0
HS_grad,9,Craft_repair,40,0
Bachelors,13,Sales,60,0
HS_grad,9,Prof_specialty,38,1
10th,6,Adm_clerical,40,0
Some_college,10,Machine_op_inspct,50,1
HS_grad,9,Craft_repair,35,0
7th_8th,4,Exec_managerial,60,0
Some_college,10,Sales,30,0
HS_grad,9,Sales,30,0
Masters,14,Sales,40,1
Bachelors,13,Prof_specialty,40,0
Some_college,10,Adm_clerical,45,0
Some_college,10,Other_service,34,0
Assoc_acdm,12,Protective_serv,40,0
HS_grad,9,Transport_moving,44,0
Some_college,10,Handlers_cleaners,50,0
Assoc_acdm,12,Handlers_cleaners,20,0
Some_college,10,Prof_specialty,50,0
10th,6,Sales,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Other_service,40,0
Some_college,10,Sales,20,0
HS_grad,9,Craft_repair,50,0
HS_grad,9,Exec_managerial,50,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Craft_repair,40,1
Assoc_voc,11,Adm_clerical,12,0
Some_college,10,Sales,50,0
Some_college,10,Transport_moving,40,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Exec_managerial,50,1
HS_grad,9,Craft_repair,50,0
HS_grad,9,Prof_specialty,20,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Transport_moving,35,0
Some_college,10,Exec_managerial,40,1
Bachelors,13,Sales,55,1
11th,7,Craft_repair,40,0
7th_8th,4,Other_service,40,0
HS_grad,9,Craft_repair,40,0
10th,6,Craft_repair,40,0
HS_grad,9,Farming_fishing,60,0
Masters,14,Sales,40,0
HS_grad,9,Farming_fishing,40,0
10th,6,Farming_fishing,40,0
Some_college,10,Exec_managerial,50,1
HS_grad,9,Craft_repair,48,1
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Prof_specialty,40,0
Assoc_acdm,12,Sales,45,1
Some_college,10,Handlers_cleaners,45,0
HS_grad,9,Prof_specialty,16,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Prof_specialty,50,0
HS_grad,9,Machine_op_inspct,45,0
10th,6,Other_service,40,0
Masters,14,Prof_specialty,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Sales,35,0
Some_college,10,Adm_clerical,36,0
Bachelors,13,Exec_managerial,50,0
Masters,14,Exec_managerial,45,0
Bachelors,13,Prof_specialty,60,0
5th_6th,3,Machine_op_inspct,40,0
Masters,14,Exec_managerial,40,0
Some_college,10,Sales,50,0
Assoc_acdm,12,Adm_clerical,40,0
Some_college,10,Other_service,20,0
Bachelors,13,Craft_repair,58,1
Masters,14,Prof_specialty,8,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Transport_moving,40,0
Bachelors,13,Tech_support,40,1
Some_college,10,Machine_op_inspct,40,0
Assoc_voc,11,Craft_repair,40,0
Bachelors,13,Exec_managerial,40,0
Masters,14,Prof_specialty,90,1
11th,7,Craft_repair,36,0
Some_college,10,Craft_repair,35,0
HS_grad,9,Craft_repair,20,0
HS_grad,9,Adm_clerical,38,0
11th,7,Other_service,20,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Transport_moving,40,0
Masters,14,Exec_managerial,60,1
Masters,14,Sales,45,0
10th,6,Farming_fishing,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Transport_moving,56,1
Some_college,10,Adm_clerical,40,1
Bachelors,13,Sales,40,0
10th,6,Farming_fishing,35,0
HS_grad,9,Craft_repair,40,0
1st_4th,2,Other_service,48,0
HS_grad,9,Sales,16,0
Assoc_voc,11,Prof_specialty,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Adm_clerical,8,0
Some_college,10,Exec_managerial,90,1
HS_grad,9,Other_service,35,0
Assoc_acdm,12,Craft_repair,40,0
Bachelors,13,Exec_managerial,60,0
HS_grad,9,Other_service,46,0
11th,7,Craft_repair,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Tech_support,40,0
HS_grad,9,Machine_op_inspct,40,0
11th,7,Handlers_cleaners,40,0
5th_6th,3,Farming_fishing,40,0
10th,6,Sales,30,0
Some_college,10,Adm_clerical,55,1
Masters,14,Exec_managerial,40,1
Bachelors,13,Prof_specialty,42,1
Bachelors,13,Sales,50,1
HS_grad,9,Handlers_cleaners,35,0
Some_college,10,Adm_clerical,40,1
HS_grad,9,Adm_clerical,40,1
7th_8th,4,Craft_repair,40,0
Masters,14,Adm_clerical,38,1
Doctorate,16,Prof_specialty,45,0
5th_6th,3,Adm_clerical,40,0
Bachelors,13,Tech_support,60,1
9th,5,Machine_op_inspct,20,0
HS_grad,9,Craft_repair,40,0
Assoc_acdm,12,Adm_clerical,40,0
HS_grad,9,Handlers_cleaners,40,1
Prof_school,15,Prof_specialty,25,0
Bachelors,13,Sales,40,0
Assoc_acdm,12,Adm_clerical,8,0
HS_grad,9,Craft_repair,40,0
9th,5,Machine_op_inspct,40,0
Some_college,10,Sales,50,1
Some_college,10,Adm_clerical,40,0
Bachelors,13,Prof_specialty,40,0
10th,6,Other_service,25,0
Some_college,10,Sales,20,0
HS_grad,9,Other_service,40,0
HS_grad,9,Craft_repair,45,1
Some_college,10,Other_service,40,0
Bachelors,13,Exec_managerial,60,0
Some_college,10,Sales,50,1
Assoc_voc,11,Sales,54,0
Assoc_acdm,12,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Exec_managerial,40,0
11th,7,Craft_repair,40,0
Some_college,10,Tech_support,40,1
Assoc_voc,11,Adm_clerical,40,0
5th_6th,3,Machine_op_inspct,40,0
Bachelors,13,Tech_support,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Sales,40,1
Some_college,10,Exec_managerial,40,1
Assoc_acdm,12,Other_service,50,0
HS_grad,9,Craft_repair,45,1
HS_grad,9,Other_service,40,0
Assoc_voc,11,Tech_support,40,0
Assoc_voc,11,Exec_managerial,50,1
Bachelors,13,Transport_moving,60,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,60,0
Bachelors,13,Machine_op_inspct,41,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Sales,62,0
Bachelors,13,Sales,50,0
11th,7,Craft_repair,35,0
Masters,14,Exec_managerial,55,1
Bachelors,13,Prof_specialty,99,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,40,1
11th,7,Exec_managerial,30,0
Bachelors,13,Exec_managerial,40,0
Assoc_acdm,12,Exec_managerial,50,0
11th,7,Other_service,5,0
Assoc_voc,11,Craft_repair,40,1
11th,7,Adm_clerical,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Tech_support,40,0
Assoc_acdm,12,Craft_repair,40,0
HS_grad,9,Transport_moving,40,1
Bachelors,13,Prof_specialty,40,0
Some_college,10,Prof_specialty,32,1
9th,5,Transport_moving,45,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Protective_serv,40,1
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Sales,40,0
HS_grad,9,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,1
12th,8,Sales,14,0
Bachelors,13,Prof_specialty,60,1
HS_grad,9,Sales,50,0
10th,6,Craft_repair,40,0
HS_grad,9,Craft_repair,44,0
Prof_school,15,Prof_specialty,50,1
Prof_school,15,Prof_specialty,80,1
HS_grad,9,Other_service,40,0
HS_grad,9,Craft_repair,40,1
Bachelors,13,Exec_managerial,40,1
Doctorate,16,Prof_specialty,45,1
10th,6,Other_service,35,0
Bachelors,13,Exec_managerial,43,0
Some_college,10,Other_service,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Prof_specialty,38,0
1st_4th,2,Prof_specialty,45,0
9th,5,Sales,32,0
Some_college,10,Sales,50,1
Some_college,10,Exec_managerial,40,0
5th_6th,3,Transport_moving,36,0
Assoc_voc,11,Exec_managerial,40,1
Bachelors,13,Adm_clerical,50,0
HS_grad,9,Prof_specialty,35,1
Bachelors,13,Craft_repair,40,1
Bachelors,13,Prof_specialty,45,0
HS_grad,9,Sales,35,0
Doctorate,16,Prof_specialty,35,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Tech_support,40,0
Bachelors,13,Sales,40,0
HS_grad,9,Craft_repair,38,0
11th,7,Machine_op_inspct,40,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Tech_support,40,0
HS_grad,9,Exec_managerial,40,0
11th,7,Other_service,20,0
Bachelors,13,Other_service,40,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Sales,35,0
Prof_school,15,Prof_specialty,50,1
5th_6th,3,Farming_fishing,40,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Sales,8,0
Bachelors,13,Prof_specialty,45,1
Masters,14,Prof_specialty,40,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Adm_clerical,36,0
Some_college,10,Tech_support,50,1
11th,7,Other_service,31,0
Prof_school,15,Prof_specialty,60,1
Some_college,10,Sales,50,0
Bachelors,13,Exec_managerial,40,1
10th,6,Craft_repair,40,0
Some_college,10,Exec_managerial,40,0
Bachelors,13,Prof_specialty,40,0
Masters,14,Prof_specialty,45,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Handlers_cleaners,30,0
HS_grad,9,Craft_repair,48,1
11th,7,Exec_managerial,40,0
Some_college,10,Other_service,40,0
HS_grad,9,Transport_moving,40,1
Masters,14,Exec_managerial,50,1
HS_grad,9,Sales,15,0
7th_8th,4,Sales,40,0
12th,8,Craft_repair,40,1
HS_grad,9,Adm_clerical,43,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Prof_specialty,30,0
Assoc_acdm,12,Exec_managerial,40,1
Masters,14,Prof_specialty,10,0
Bachelors,13,Transport_moving,55,0
HS_grad,9,Adm_clerical,30,0
10th,6,Sales,12,0
Assoc_voc,11,Prof_specialty,36,1
Some_college,10,Adm_clerical,34,1
HS_grad,9,Handlers_cleaners,40,0
11th,7,Handlers_cleaners,17,0
Prof_school,15,Prof_specialty,60,1
HS_grad,9,Other_service,50,0
Some_college,10,Prof_specialty,10,0
12th,8,Other_service,16,0
HS_grad,9,Other_service,40,0
Assoc_voc,11,Protective_serv,40,0
HS_grad,9,Craft_repair,50,1
HS_grad,9,Craft_repair,42,1
Masters,14,Prof_specialty,50,1
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,36,1
HS_grad,9,Prof_specialty,43,0
Some_college,10,Prof_specialty,40,1
HS_grad,9,Craft_repair,40,1
Bachelors,13,Exec_managerial,50,1
7th_8th,4,Craft_repair,40,0
Some_college,10,Craft_repair,40,1
Bachelors,13,Exec_managerial,50,1
HS_grad,9,Craft_repair,40,1
Some_college,10,Craft_repair,40,0
Assoc_voc,11,Adm_clerical,40,0
Bachelors,13,Prof_specialty,40,0
Assoc_voc,11,Machine_op_inspct,42,1
HS_grad,9,Machine_op_inspct,45,0
1st_4th,2,Craft_repair,32,0
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Adm_clerical,20,0
Assoc_voc,11,Other_service,37,0
11th,7,Other_service,20,0
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Machine_op_inspct,40,1
Some_college,10,Exec_managerial,70,1
Masters,14,Adm_clerical,38,0
HS_grad,9,Craft_repair,42,0
Assoc_voc,11,Other_service,40,0
Assoc_voc,11,Craft_repair,40,1
Masters,14,Exec_managerial,40,0
Bachelors,13,Sales,60,1
Some_college,10,Sales,35,0
Some_college,10,Sales,20,0
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Exec_managerial,60,1
Bachelors,13,Sales,40,0
Bachelors,13,Exec_managerial,57,1
Assoc_acdm,12,Tech_support,30,0
Some_college,10,Sales,25,0
HS_grad,9,Farming_fishing,25,0
Assoc_voc,11,Craft_repair,48,1
7th_8th,4,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,35,0
Some_college,10,Tech_support,40,0
Some_college,10,Craft_repair,35,0
Bachelors,13,Machine_op_inspct,40,1
HS_grad,9,Sales,55,0
Some_college,10,Sales,40,0
HS_grad,9,Sales,40,0
Bachelors,13,Exec_managerial,65,1
Bachelors,13,Sales,50,0
Bachelors,13,Transport_moving,46,0
Assoc_acdm,12,Adm_clerical,40,0
10th,6,Priv_house_serv,30,0
HS_grad,9,Craft_repair,60,1
Some_college,10,Craft_repair,40,1
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Transport_moving,60,1
Some_college,10,Farming_fishing,65,0
11th,7,Other_service,50,0
Bachelors,13,Craft_repair,44,1
Some_college,10,Adm_clerical,43,0
Some_college,10,Prof_specialty,20,0
Some_college,10,Exec_managerial,55,1
HS_grad,9,Exec_managerial,40,0
Prof_school,15,Prof_specialty,55,1
Bachelors,13,Prof_specialty,60,0
HS_grad,9,Farming_fishing,56,1
7th_8th,4,Other_service,52,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,40,0
